scenario,forecast_basis,horizon,metric,field,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
reserve_constrained_dacs,conditional,year_1,ordinary_action_hours,environmental_protection,hours,200000,69520860832,4.11816589759,0.10297438124,0,0,0,1.55426868305,8.07500194455,18.3917873644,0.361605,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,factory_farming_reduction,hours,200000,69520860832,1.44028467983,0.0280693506131,0,0,0,0.472328951134,2.59691969727,6.13342283502,0.361465,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,wild_animal_suffering,hours,200000,69520860832,0.220907677337,0.00419540086946,0,0,0,0.0709559115305,0.390408524899,0.931139181359,0.36201,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69520860832,0.55593197417,0.0106487642356,0,0,0,0.179182180137,0.99597881398,2.33721545576,0.361495,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69520860832,0.33320901571,0.00638789080856,0,0,0,0.107682171665,0.592491366234,1.41330271692,0.361555,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,biorisk_prevention,hours,200000,69520860832,0.404812743838,0.00771856655503,0,0,0,0.130754921999,0.723423060951,1.7081360341,0.36163,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,space_governance,hours,200000,69520860832,0.20553425468,0.00392535945144,0,0,0,0.0660228869014,0.36665152483,0.869109913045,0.361235,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,global_health,hours,200000,69520860832,0.725271266539,0.0140762898238,0,0,0,0.235520285925,1.29449771918,3.06304559866,0.36159,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,strategic_reasoning,hours,200000,69520860832,0.483146975933,0.00911238383079,0,0,0,0.154389775558,0.857164875901,2.02789808497,0.36203,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_1,skilled_work_hours,environmental_protection,hours,200000,69520860832,0.903652216315,0.017404179255,0,0,0,0.292304198496,1.62165899088,3.83717739394,0.361795,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,factory_farming_reduction,USD,200000,69520860832,60540.3140175,35512.8584262,2569.43271234,5142.21265951,13810.49809,80070.1029715,147895.523796,204252.237961,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,wild_animal_suffering,USD,200000,69520860832,11873.5004942,7001.1969699,532.881613568,1055.18499658,2764.84244504,15610.1271654,28813.9607922,39858.9233534,0.00031,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69520860832,38264.4475572,22792.3124084,1771.70886284,3480.30890362,9117.57529578,50408.2510674,92547.3608313,127157.694143,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69520860832,53200.4674675,31291.8066205,1997.23686789,4258.64650951,11928.2342415,70650.0745052,130697.189589,179021.225523,0.000335,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,biorisk_prevention,USD,200000,69520860832,27638.2060007,16297.7832277,1205.53766708,2396.02065978,6418.98129522,36382.9231381,67207.0468242,92688.6807879,0.0003,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,space_governance,USD,200000,69520860832,14352.4433247,8457.14722705,633.54792014,1259.81359216,3349.95838953,18903.3117021,34789.1038394,48033.9013114,0.00026,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,global_health,USD,200000,69520860832,80660.2442572,47801.8990056,3229.8084427,6697.66109785,18421.6870588,107347.673886,197177.220216,269984.643869,0.0003,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,strategic_reasoning,USD,200000,69520860832,19715.670682,11624.009643,923.226104136,1784.75166006,4674.21399708,25895.6570085,47769.9391772,65637.2240443,0.000415,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,cause_directed_cash,environmental_protection,USD,200000,69520860832,66368.18023,38963.9026138,2653.42755635,5453.2394305,14926.0160552,87988.9234681,162471.251986,223736.211053,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,factory_farming_reduction,hours,200000,69520860832,54.6430330447,1.39196533572,0,0,0,21.0175361456,108.682785218,245.993242543,0.361665,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,wild_animal_suffering,hours,200000,69520860832,6.02754152517,0.147386908174,0,0,0,2.25877840622,11.7831480131,26.6951357615,0.361685,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69520860832,14.9686420286,0.36799481017,0,0,0,5.6400453594,29.2174691981,66.6764411883,0.36158,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69520860832,9.0303112258,0.221622144992,0,0,0,3.38651059039,17.5910868493,39.9715287158,0.361735,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,biorisk_prevention,hours,200000,69520860832,9.99084603583,0.246861972965,0,0,0,3.76047313524,19.5750788371,44.3535973915,0.36164,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,space_governance,hours,200000,69520860832,5.21299738191,0.12698107491,0,0,0,1.95093164366,10.1500862881,23.1140569553,0.361655,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,global_health,hours,200000,69520860832,22.4857767565,0.560593705119,0,0,0,8.51762819006,44.1868210853,100.325810709,0.361585,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,strategic_reasoning,hours,200000,69520860832,13.915085348,0.339951531539,0,0,0,5.24404023493,27.0811525619,61.5051160946,0.36156,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,ordinary_action_hours,environmental_protection,hours,200000,69520860832,34.5292371413,0.863400581167,0,0,0,13.0319451117,67.7057855351,154.208063286,0.361605,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,factory_farming_reduction,hours,200000,69520860832,12.0762330847,0.235350708987,0,0,0,3.96029659028,21.7741728463,51.4263914629,0.361465,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,wild_animal_suffering,hours,200000,69520860832,1.85222590998,0.0351768226747,0,0,0,0.594938027448,3.27342532416,7.80724390524,0.36201,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69520860832,4.66127578342,0.0892857924366,0,0,0,1.50237366422,8.35089928645,19.5966526675,0.361495,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69520860832,2.79382943942,0.0535600075487,0,0,0,0.902873593193,4.96781222458,11.8499997034,0.361555,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,biorisk_prevention,hours,200000,69520860832,3.39419915987,0.0647172118845,0,0,0,1.09632973061,6.06562412644,14.3220636706,0.36163,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,space_governance,hours,200000,69520860832,1.72332567386,0.0329126292467,0,0,0,0.55357651325,3.07423201588,7.28715234784,0.361235,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,global_health,hours,200000,69520860832,6.08112061944,0.118024276215,0,0,0,1.97474701275,10.8538654916,25.6824592503,0.36159,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,strategic_reasoning,hours,200000,69520860832,4.05100156744,0.0764038336582,0,0,0,1.29449888737,7.18699780563,17.0031454817,0.36203,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,year_5_annual,skilled_work_hours,environmental_protection,hours,200000,69520860832,7.57677627526,0.145927349138,0,0,0,2.4508582797,13.5969869235,32.1732566107,0.361795,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,factory_farming_reduction,USD,200000,69520860832,169592.030034,99572.6219511,7247.69112146,14451.5539233,38771.7402725,224272.81596,414133.772318,571975.649857,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,wild_animal_suffering,USD,200000,69520860832,33277.3224634,19644.8896248,1510.34819762,2968.98662403,7768.2104519,43770.568223,80725.5202341,111581.688298,0.00031,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69520860832,107258.995174,63961.836764,5015.70020647,9795.60808945,25613.9701723,141322.326081,259345.43629,356195.998115,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69520860832,148980.025582,87685.1636672,5616.13713453,11960.635091,33468.2989748,197795.642753,365879.799477,501130.454899,0.000335,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,biorisk_prevention,USD,200000,69520860832,77446.7888109,45738.3718863,3405.46482341,6739.13783172,18020.0159132,101950.932476,188216.340189,259519.872279,0.0003,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,space_governance,USD,200000,69520860832,40224.54871,23750.0010438,1802.10098363,3547.81658984,9413.0949501,52981.0216278,97459.0460218,134504.90181,0.00026,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,global_health,USD,200000,69520860832,225906.164317,134028.18419,9109.11255823,18811.7081411,51686.8476157,300538.319236,551933.338344,755898.580833,0.0003,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,strategic_reasoning,USD,200000,69520860832,55272.4036903,32642.2467919,2619.48133192,5029.61377597,13139.0100438,72625.7104577,133772.934774,183772.94448,0.000415,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,cause_directed_cash,environmental_protection,USD,200000,69520860832,185865.076687,109285.511368,7463.73450169,15309.7344019,41909.01728,246400.15782,454888.710521,626145.60156,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,factory_farming_reduction,hours,200000,69520860832,152.900230079,3.89494887517,0,0,0,58.8105369211,304.112380655,688.329715373,0.361665,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,wild_animal_suffering,hours,200000,69520860832,16.8660565613,0.412412908194,0,0,0,6.32043498988,32.9711939817,74.6973982317,0.361685,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69520860832,41.884732282,1.02971024864,0,0,0,15.7817782992,81.7553037195,186.571693233,0.36158,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69520860832,25.2683020539,0.62013535984,0,0,0,9.4760158722,49.2227659544,111.84693815,0.361735,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,biorisk_prevention,hours,200000,69520860832,27.9560370727,0.690760566553,0,0,0,10.522424828,54.7743031682,124.108689949,0.36164,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,space_governance,hours,200000,69520860832,14.5868275365,0.355314016949,0,0,0,5.45902891116,28.4016175952,64.6769483613,0.361655,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,global_health,hours,200000,69520860832,62.9189166121,1.56863376203,0,0,0,23.8337302566,123.642022303,280.728185927,0.361585,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,strategic_reasoning,hours,200000,69520860832,38.9367067076,0.951240524031,0,0,0,14.6736905656,75.7775369852,172.101471641,0.36156,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,ordinary_action_hours,environmental_protection,hours,200000,69520860832,96.6185075973,2.41593740602,0,0,0,36.465534487,189.451968699,431.499626627,0.361605,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,factory_farming_reduction,hours,200000,69520860832,33.7912944113,0.658550148999,0,0,0,11.0815638535,60.927731359,143.899535745,0.361465,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,wild_animal_suffering,hours,200000,69520860832,5.1828339683,0.0984305588604,0,0,0,1.66473484745,9.15958462264,21.8459577165,0.36201,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69520860832,13.043019394,0.24983639168,0,0,0,4.2038896109,23.3671952511,54.8346703083,0.361495,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69520860832,7.81759613782,0.149869745893,0,0,0,2.52638941215,13.900758977,33.1582560508,0.361555,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,biorisk_prevention,hours,200000,69520860832,9.49752975927,0.181089446099,0,0,0,3.06771163152,16.9726179685,40.0754992616,0.36163,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,space_governance,hours,200000,69520860832,4.82214982134,0.0920949717454,0,0,0,1.54899850038,8.60220885178,20.3906556522,0.361235,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,global_health,hours,200000,69520860832,17.0159797149,0.330251415096,0,0,0,5.5256682467,30.3709080268,71.8637621224,0.36159,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,strategic_reasoning,hours,200000,69520860832,11.3353713584,0.213790543722,0,0,0,3.62222165733,20.1104067038,47.5776089167,0.36203,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,five_year_cumulative,skilled_work_hours,environmental_protection,hours,200000,69520860832,21.2010712289,0.408328820982,0,0,0,6.85790619549,38.046614786,90.0260850116,0.361795,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,factory_farming_reduction,USD,200000,69520860832,66770.9545848,39227.8773261,2829.84691256,5685.73003647,15280.1385787,88315.181779,163022.537584,225070.571314,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,wild_animal_suffering,USD,200000,69520860832,13106.0130142,7745.59723046,586.517416209,1163.29253674,3061.82264889,17233.132811,31781.7469522,43921.3621178,0.00031,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69520860832,42246.3211772,25222.9568638,1950.56465169,3835.70957634,10098.7935977,55680.4468825,102141.922632,140251.506635,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69520860832,58643.5563518,34528.5336259,2204.28575575,4716.22858279,13194.3501436,77857.0645652,144016.309529,197256.178378,0.000335,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,biorisk_prevention,USD,200000,69520860832,30498.1137432,18029.0004281,1326.87327623,2645.58207712,7100.68896142,40155.8914924,74146.0890118,102142.042301,0.0003,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,space_governance,USD,200000,69520860832,15841.5946738,9365.55470683,698.043882747,1389.25457786,3711.34359396,20864.1250394,38379.1189327,52947.2535265,0.00026,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,global_health,USD,200000,69520860832,88932.2115286,52798.4823723,3560.63740527,7413.27485136,20364.7169398,118355.807402,217286.217116,297651.532932,0.0003,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,strategic_reasoning,USD,200000,69520860832,21771.9600585,12872.3553292,1015.81330816,1965.48065093,5170.88213503,28619.9624728,52705.9701822,72414.1280463,0.000415,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,cause_directed_cash,environmental_protection,USD,200000,69520860832,73164.968788,43045.7220886,2926.53942429,6030.42394872,16502.8399515,97023.7950584,179010.395584,246425.558992,0.00029,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,factory_farming_reduction,hours,200000,69520860832,60.1574675722,1.53243890171,0,0,0,23.1385719034,119.650772717,270.818248671,0.361665,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,wild_animal_suffering,hours,200000,69520860832,6.6358255323,0.162260816339,0,0,0,2.48672852061,12.972273042,29.3891402879,0.361685,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69520860832,16.4792389306,0.405131901104,0,0,0,6.20922424888,32.1660211356,73.4052563541,0.36158,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69520860832,9.94162703758,0.24398768256,0,0,0,3.72826853988,19.366334146,44.0053527147,0.361735,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,biorisk_prevention,hours,200000,69520860832,10.9990965532,0.271774649136,0,0,0,4.13997042411,21.5505455088,48.8296485044,0.36164,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,space_governance,hours,200000,69520860832,5.7390796865,0.1397956788,0,0,0,2.14781465357,11.1744069227,25.4466682077,0.361655,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,global_health,hours,200000,69520860832,24.7549835851,0.617167381782,0,0,0,9.37720534686,48.6460415618,110.450433808,0.361585,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,strategic_reasoning,hours,200000,69520860832,15.3193600161,0.374258566832,0,0,0,5.77325530451,29.8141129122,67.7120544161,0.36156,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,ordinary_action_hours,environmental_protection,hours,200000,69520860832,38.0138390547,0.950532749908,0,0,0,14.3470955359,74.5384794882,169.770344902,0.361605,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,factory_farming_reduction,hours,200000,69520860832,13.2949355061,0.259101697967,0,0,0,4.35995954893,23.9715664363,56.6162107848,0.361465,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,wild_animal_suffering,hours,200000,69520860832,2.03914779081,0.0387267772565,0,0,0,0.654977644897,3.60377099907,8.59513090485,0.36201,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69520860832,5.13167976157,0.0982962852513,0,0,0,1.65398935511,9.19365059058,21.5742965147,0.361495,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69520860832,3.07577552963,0.0589651459251,0,0,0,0.99398927691,5.46915107293,13.0458712331,0.361555,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,biorisk_prevention,hours,200000,69520860832,3.73673302004,0.0712483066618,0,0,0,1.20696851076,6.67775133186,15.7674095456,0.36163,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,space_governance,hours,200000,69520860832,1.89723927397,0.0362340872441,0,0,0,0.609442032936,3.38447561381,8.02255304349,0.361235,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,global_health,hours,200000,69520860832,6.69481169112,0.129934982989,0,0,0,2.17403340854,11.9492097155,28.2742670646,0.36159,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,strategic_reasoning,hours,200000,69520860832,4.45981823938,0.0841143122842,0,0,0,1.42513638977,7.91229116216,18.7190592459,0.36203,especially_prior_driven_appendix_only
reserve_constrained_dacs,conditional,eoy5_annualized_run_rate,skilled_work_hours,environmental_protection,hours,200000,69520860832,8.34140507368,0.160653962354,0,0,0,2.6981926015,14.9691599158,35.4200990209,0.361795,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,factory_farming_reduction,USD,200000,69530860851,3290.12533729,835.176028954,0,0,44.4285097455,3729.20975662,9493.0341226,14853.7210408,0.18048,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,wild_animal_suffering,USD,200000,69530860851,653.152274653,170.417545801,0,0,9.22580146161,749.829356233,1881.43401234,2938.9414144,0.180425,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,residual_existential_risk_prevention,USD,200000,69530860851,2111.43792276,559.849386175,0,0,30.8288320447,2444.25890358,6093.61562324,9481.78133309,0.18042,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,preventing_extreme_power_concentration,USD,200000,69530860851,2855.77169105,709.195562105,0,0,35.4523183788,3239.85456013,8286.16197166,12966.4247459,0.180475,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,biorisk_prevention,USD,200000,69530860851,1506.7213988,390.814625212,0,0,21.1329241995,1732.19323431,4350.13916031,6810.89485074,0.180465,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,space_governance,USD,200000,69530860851,784.925108133,204.548763633,0,0,11.2113554392,901.643592929,2266.60725506,3537.21419182,0.18044,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,global_health,USD,200000,69530860851,4334.21454466,1094.71300296,0,0,56.7731674123,4947.72811314,12631.3633391,19668.1060585,0.180465,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,strategic_reasoning,USD,200000,69530860851,1091.13957853,288.255989532,0,0,16.1685097917,1259.97000889,3131.16481365,4883.11296072,0.18045,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,cause_directed_cash,environmental_protection,USD,200000,69530860851,3549.93387036,888.943794072,0,0,45.3763309671,4032.53606947,10311.1557691,16136.769716,0.18051,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,factory_farming_reduction,hours,200000,69530860851,2.78802646202,0.000734847528087,0,0,0,0.424542824497,3.93693601106,10.8978182087,0.47802,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,wild_animal_suffering,hours,200000,69530860851,0.306732297993,7.82632209469e-05,0,0,0,0.0451365135578,0.42373146633,1.18805890678,0.478015,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,residual_existential_risk_prevention,hours,200000,69530860851,0.755182572485,0.00020310997703,0,0,0,0.113506687057,1.06117889331,2.94417562486,0.477765,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,preventing_extreme_power_concentration,hours,200000,69530860851,0.458035326247,0.000124773910333,0,0,0,0.068370932155,0.64409253732,1.79513736342,0.47746,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,biorisk_prevention,hours,200000,69530860851,0.512129116365,0.000137140181803,0,0,0,0.0762294160716,0.707469195196,1.9841901566,0.477285,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,space_governance,hours,200000,69530860851,0.264214228959,6.78839609174e-05,0,0,0,0.0390124247622,0.36807109336,1.02439862703,0.477815,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,global_health,hours,200000,69530860851,1.13405735688,0.000306612459636,0,0,0,0.171241504413,1.59914217573,4.43502296069,0.47771,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,strategic_reasoning,hours,200000,69530860851,0.707571271838,0.000186556804414,0,0,0,0.104845958833,0.979968684459,2.7456459041,0.477725,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,ordinary_action_hours,environmental_protection,hours,200000,69530860851,1.73986256217,0.000451174165705,0,0,0,0.262240798144,2.43918331602,6.863501451,0.47823,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,factory_farming_reduction,hours,200000,69530860851,0.615046209691,0.000127518772902,0,0,0,0.0782408772801,0.777050304134,2.23388138368,0.477725,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,wild_animal_suffering,hours,200000,69530860851,0.0947151399007,1.92681260418e-05,0,0,0,0.0116657810908,0.117505422257,0.341058808831,0.477545,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,residual_existential_risk_prevention,hours,200000,69530860851,0.234621782345,4.71277782103e-05,0,0,0,0.0293492905757,0.295022071745,0.858024439557,0.477795,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,preventing_extreme_power_concentration,hours,200000,69530860851,0.141988205318,2.89419490616e-05,0,0,0,0.0176330110091,0.177665989897,0.511241822632,0.47769,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,biorisk_prevention,hours,200000,69530860851,0.172911521519,3.41855772194e-05,0,0,0,0.0213896360815,0.214983274332,0.624317760611,0.477865,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,space_governance,hours,200000,69530860851,0.0883544655727,1.66785171382e-05,0,0,0,0.0108701885279,0.10931119127,0.316693408386,0.478295,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,global_health,hours,200000,69530860851,0.312927056722,6.08744108355e-05,0,0,0,0.038776734032,0.389547210086,1.12559274891,0.47803,especially_prior_driven_appendix_only
reserve_constrained_dacs,probability_weighted,year_1,skilled_work_hours,strategic_reasoning,hours,200000,69530860851,0.20351326936,3.98838919694e-05,0,0,0,0.0254298398048,0.253210194331,0.733706189117,0.47808,especially_prior_driven_appendix_only
