scenario,forecast_basis,horizon,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,probability_zero_or_negative,probability_negligible,probability_gt_100k,probability_gt_500k,probability_gt_1m,probability_gt_5m,evidence_status
direct_trade_underperformance,conditional,year_1,review_cash_costs,USD,200000,69520660826,2843.24560316,2614.98237411,955.584761999,1182.10391134,1685.69841025,3836.52955966,4911.73185133,5454.50666955,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,legal_cash_costs,USD,200000,69520660826,1943.04732996,1778.08377973,535.566671197,701.798820177,1076.72169055,2681.69936508,3486.38398157,3894.83455267,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,security_cash_costs,USD,200000,69520660826,1941.45531141,1775.27121061,539.138330992,703.784662588,1075.84613023,2679.56125714,3483.26589277,3891.15117172,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,cash_operating_costs,USD,200000,69520660826,17302.8358463,16549.9001091,8640.5122132,10044.7449114,12814.949486,20836.2834368,25184.372493,28194.6427146,0,0,0,4e-05,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,net_causal_cash,USD,200000,69520660826,16443.4408168,4976.51449653,-15204.4913695,-12191.0860478,-6222.16984396,27308.0924114,60199.6051173,87147.2820609,0,0.404275,0.57744,0.035735,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,ordinary_action_hours,hours,200000,69520660826,22.0818235586,4.63199154833,0.0986863461523,0.249238327755,1.06061654612,17.800337833,52.6806178146,96.1132149455,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,skilled_work_hours,hours,200000,69520660826,5.77318130575,1.00624123256,0.0176345660742,0.046657483403,0.211932922157,4.16260897659,13.2621347144,25.1462870905,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,support_review_coordination_hours,hours,200000,69520660826,38043.2662862,36896.542978,17111.6485488,20837.3887073,28135.4385969,47568.5555675,57046.7701834,61741.8276815,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_direct_trades,commitments,200000,69520660826,17.547319006,4.66410430934,0.13377861169,0.316803376611,1.20042698053,16.0200375231,43.323398645,74.4341522508,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_same_action_coacts,groups,200000,69520660826,0.235109286666,0.0427023875048,0.0008152338452,0.002094767294,0.00924863112069,0.175065366744,0.548751849588,1.02662834565,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_complementary_role_coacts,groups,200000,69520660826,0.0531206666223,0.00797276454123,0.000121232653231,0.000327497226918,0.00157848872885,0.0351063385531,0.11810045563,0.231414312637,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_dietary_animal_product,commitments_or_groups,200000,69520660826,4.02809062584,1.06767507308,0.0307111081896,0.0733503318627,0.276306238408,3.67290628577,9.91503431246,17.0892285565,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_consumption_change,commitments_or_groups,200000,69520660826,3.22247250067,0.854140058467,0.0245688865517,0.0586802654901,0.221044990727,2.93832502862,7.93202744997,13.6713828452,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_transport_carbon,commitments_or_groups,200000,69520660826,2.95393312562,0.782961720261,0.022521479339,0.053790243366,0.202624574833,2.69346460957,7.27102516247,12.5321009415,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_skilled_work,commitments_or_groups,200000,69520660826,4.40858020652,1.00006098683,0.0252292598497,0.0608740822166,0.243167405422,3.67783568517,10.5740484112,18.9464084971,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520660826,3.22247250067,0.854140058467,0.0245688865517,0.0586802654901,0.221044990727,2.93832502862,7.93202744997,13.6713828452,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,successful_dac_projects,projects,200000,69520660826,0.755230090545,0.254511573715,0.029907505868,0.048023260109,0.106094026509,0.589033367011,1.38982817975,2.6069723111,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,lapsed_dac_projects,projects,200000,69520660826,30.7352715567,18.1855878478,3.39498712599,4.92683719011,9.131499228,36.3397754384,67.456269948,97.7261113161,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_project_funding,USD,200000,69520660826,2084.77868933,1031.77086635,37.6695999595,76.4276499112,256.230263116,2756.91314042,4503.56365784,6966.69759081,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_project_target,USD,200000,69520660826,205827.2152,57002.899812,4028.94049021,7237.6520031,19253.6748678,168889.694733,443471.395033,795640.978176,0,0,0,0.362575,0.087415,0.037025,0.002565,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_gross_threshold,USD,200000,69520660826,231575.928348,61474.4957256,4156.54224163,7490.11454963,20131.4099032,190643.31865,500794.076594,898397.386721,0,0,0,0.38636,0.100215,0.04358,0.00316,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_required_surcharge,USD_internal_threshold_component,200000,69520660826,25748.7131473,4433.37763044,127.292295151,250.184304583,875.170528692,21360.4439783,57641.1490612,104375.413703,0,0,0,0.052725,0.004365,0.001155,4e-05,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_surcharge_inflow,USD_internal_transfer,200000,69520660826,219.259770443,84.1173200264,1.22849550978,2.78354682292,12.832054798,354.114604452,515.913244316,724.983874208,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_bonus_liability_locked,USD_internal_liability,200000,69520660826,1086.00470964,702.804407423,22.6107900913,49.1240589595,177.400033477,2393.81801599,2500,2500,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_bonus_liability_released,USD_internal_liability,200000,69520660826,126.997513645,61.1848106408,2.06796849363,4.23475445815,14.5749337262,170.354124503,276.836055771,423.111608227,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_bonus_paid,USD_internal_transfer,200000,69520660826,959.00719599,611.721868763,19.6821824625,43.8882415487,159.192231059,1939.43395086,2316.47764581,2333.54590659,0.000985,0.000835,0.000985,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_reserve_cash,USD_reserve_state,200000,69520660826,1760.25257445,2023.4423921,531.31061411,588.927812905,1085.61408754,2374.52014357,2468.85929847,2488.74163821,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_free_reserve,USD_reserve_state,200000,69520660826,1760.25257445,2023.4423921,531.31061411,588.927812905,1085.61408754,2374.52014357,2468.85929847,2488.74163821,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520660826,13397.8993802,0,0,0,0,0,50284.5799936,89370.2051061,0.75862,0.75862,0.75862,0.041295,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_pledge_principal,USD,200000,69520660826,19746.6891102,12871.39256,423.666639585,919.444302943,3278.6603074,41918.175721,45032.8588528,48115.3175215,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_returned_or_cancelled_principal,USD,200000,69520660826,17442.6506504,11216.6654079,370.964787417,820.238072012,2945.11200622,34778.9018516,40814.9240869,43665.3913019,0.00089,0.000835,0.00089,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_incremental_funding_caused_by_bonus,USD,200000,69520660826,28.2427254418,0.278576044663,0,0,0,9.4489797941,52.0732800607,127.691903901,0.441925,0.441925,0.441925,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_1,dac_funding_lost_to_surcharge,USD,200000,69520660826,3869.58630055,183.308415041,1.04637654685,3.12613551315,21.5999205907,1750.09312945,8149.23600436,18895.3073301,0,0,0,0.004345,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,gross_planned_principal,USD,200000,69520660826,1755471.95416,1612143.53336,532042.136274,691574.10013,1055558.91744,2318011.69755,3030946.86006,3467691.61653,0,0,0,0.99994,0.957965,0.774405,0.00143,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,redirect_cleared_principal,USD,200000,69520660826,323678.313282,201460.071767,17380.6356017,31884.5119178,80328.175562,439188.665383,781487.410917,1050611.54095,0,0,0,0.699835,0.211435,0.057045,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,redirect_settled_principal,USD,200000,69520660826,311666.610636,193268.818989,16653.3357694,30518.2744068,77031.9462809,422253.21421,753337.567693,1015408.59112,0,0,0,0.68969,0.200175,0.052105,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,redirect_matcher_addon_cash,USD,200000,69520660826,36579.8405163,17331.0689603,940.800527453,1875.66564812,5713.55124128,45531.8847248,94697.3261621,138303.612849,0,0,0,0.09149,0.00051,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,redirect_payment_settlement_loss,USD,200000,69520660826,13373.0842658,5235.2285543,304.380204385,603.098417607,1759.45325347,14394.8299802,33017.9049063,52752.7482261,0,0,0,0.01473,0.000105,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,new_cash,USD,200000,69520660826,24665.2967358,10729.498617,751.379832617,1383.16051914,3730.87980713,28558.6384794,62478.2596525,95839.4567212,0,0,0,0.046245,0.000285,5e-06,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,rescued_cash,USD,200000,69520660826,261084.571899,161111.551899,13792.7082344,25258.2016381,63655.0996246,352719.512535,630143.962238,852656.386376,0,0,0,0.64166,0.152425,0.03186,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,within_high_impact_reallocation,USD,200000,69520660826,50582.038737,23958.8789638,1623.57138173,3108.60630853,8549.33464432,60132.3176243,127225.547904,190574.320726,0,0,0,0.140335,0.003615,0.000115,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,cause_directed_cash,USD,200000,69520660826,363635.563779,226268.206168,22357.9751324,38880.4601817,92605.9829665,489159.607591,873913.145285,1178858.7938,0,0,0,0.732635,0.243545,0.07524,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,personal_income_transfers,USD,200000,69520660826,5981.32438091,1682.33154972,47.0378714356,112.00575434,427.233896784,5700.79034466,15268.200703,25916.7412219,0,0,0,0.00317,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,donation_displacement,USD,200000,69520660826,6202.80335072,2441.54359933,169.921980673,313.231687038,842.151562438,6690.02410751,15355.2611509,24496.5140798,0,0,0,0.001855,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,timing_only_shifts,USD,200000,69520660826,1671.28572893,469.800438696,0,0,73.4385082121,1668.14575502,4368.93769475,7298.611152,0.16072,0.16072,0.16072,2e-05,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,unmatched_fallback_cash,USD,200000,69520660826,1431793.64087,1313301.45374,446867.516307,577559.025133,868137.321934,1873702.25866,2461443.64327,2829953.47398,0,0,0,0.999865,0.931025,0.674315,8e-05,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,processor_fees,USD,200000,69520660826,10834.7322512,6303.1881078,591.428331365,1030.34341935,2522.96969631,14100.2808894,26339.6025837,36638.4292107,0,0,0,0.00114,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,refund_losses,USD,200000,69520660826,282.62504891,60.321760802,2.9916509568,5.84015248572,17.8667355849,204.901429011,602.77550679,1126.08588007,0,0,0,5e-06,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,chargeback_losses,USD,200000,69520660826,156.205417769,30.3894223357,1.3912106855,2.73398508876,8.58336446735,106.607328639,323.105562187,618.630584195,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,failed_settlement_losses,USD,200000,69520660826,13528.6629753,5340.31316423,328.235850096,635.827411133,1817.55738719,14589.9077764,33368.9029899,53192.2786906,0,0,0,0.01495,0.000105,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,bonus_transfer_fees,USD,200000,69520660826,10.9576248285,4.20783954926,0.590717051693,0.893432413788,1.8974717409,10.074015092,21.9005283835,38.4553963011,0.00062,0.00054,0.00062,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,cloud_costs,USD,200000,69520660826,15132.2067877,14143.3462948,5553.8266479,6911.90965804,9671.79204267,19936.985974,25139.6532331,27774.3608955,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,api_costs,USD,200000,69520660826,15146.4851801,14128.4765607,5576.63755269,6956.84990205,9667.12582109,19971.448827,25181.5994157,27794.3727675,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,support_cash_costs,USD,200000,69520660826,32924.4669962,30309.2733757,10272.9664099,13079.3189892,19176.4686006,44696.5547105,57557.0871292,63922.5961237,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,review_cash_costs,USD,200000,69520660826,23839.5208265,21925.6214445,8012.21069676,9911.48664127,14133.9328244,32167.8247695,41182.9824458,45733.940537,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,legal_cash_costs,USD,200000,69520660826,16291.7045358,14908.5486146,4490.52055081,5884.31318456,9027.89725151,22485.0177534,29231.9887685,32656.6897108,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,security_cash_costs,USD,200000,69520660826,16278.3560726,14884.9663043,4520.46754448,5900.96370939,9020.55601504,22467.0905406,29205.8447933,32625.8059782,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,cash_operating_costs,USD,200000,69520660826,144425.923717,138157.613966,72031.5813708,83819.8847501,106948.726836,173891.072756,210223.729225,235188.182547,0,0,0,0.80177,0.000545,5e-06,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,net_causal_cash,USD,200000,69520660826,135121.141567,39347.4197601,-128449.471318,-103420.285792,-53854.0298207,225384.72878,500101.865405,725323.584746,0,0.41008,0.43478,0.392965,0.100035,0.020995,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,ordinary_action_hours,hours,200000,69520660826,185.14759753,38.8374675975,0.8274470562,2.08976751733,8.89286180979,149.248986446,441.706718599,805.872340697,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,skilled_work_hours,hours,200000,69520660826,48.4059047944,8.43694571912,0.147859054007,0.391205053149,1.77697603963,34.9018752652,111.197898759,210.841945605,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,support_review_coordination_hours,hours,200000,69520660826,318978.155784,309363.321893,143474.591679,174713.489931,235904.831313,398844.042835,478315.226922,517681.478253,0,0,0,0.991055,0.07008,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_direct_trades,commitments,200000,69520660826,147.127520897,39.1067207475,1.12168220571,2.65627446543,10.0651185291,134.321853078,363.250034792,624.101738103,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_same_action_coacts,groups,200000,69520660826,1.97130094205,0.358043095233,0.00683542224053,0.0175638180805,0.0775462147812,1.46785576732,4.60107320039,8.60788382121,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_complementary_role_coacts,groups,200000,69520660826,0.445396358603,0.0668485642303,0.0010164891694,0.00274593828723,0.0132350208803,0.29435314633,0.990226897204,1.94032000596,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_dietary_animal_product,commitments_or_groups,200000,69520660826,33.7739906321,8.95204484354,0.257500830205,0.615014321003,2.31672153742,30.7959065499,83.1337492353,143.286608666,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_consumption_change,commitments_or_groups,200000,69520660826,27.0191925057,7.16163587483,0.206000664164,0.492011456802,1.85337722994,24.63672524,66.5069993882,114.629286933,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_transport_carbon,commitments_or_groups,200000,69520660826,24.7675931302,6.56483288527,0.18883394215,0.451010502069,1.69892912744,22.5836648033,60.9647494392,105.076846355,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_skilled_work,commitments_or_groups,200000,69520660826,36.9642494239,8.38512673575,0.211537640278,0.510405766278,2.03886516854,30.837237668,88.6593289863,158.858348168,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520660826,27.0191925057,7.16163587483,0.206000664164,0.492011456802,1.85337722994,24.63672524,66.5069993882,114.629286933,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,successful_dac_projects,projects,200000,69520660826,1.4615816432,0.78516186186,0.179477743053,0.250206162108,0.429405181666,1.47188473596,2.66684730059,3.90988271147,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,lapsed_dac_projects,projects,200000,69520660826,262.574162938,157.583180537,29.5808231428,42.8945643449,79.5894272165,311.54181436,573.553171972,827.52691642,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_project_funding,USD,200000,69520660826,7483.3620901,2127.0560987,307.755913491,489.445240663,902.036000391,6168.45759794,16248.7443651,29153.9733361,0,0,0,0.007645,0.000245,2.5e-05,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_project_target,USD,200000,69520660826,1725782.03514,477947.390732,33781.1164179,60684.9283337,161434.658507,1416075.13276,3718337.08143,6671143.58624,0,0,0,0.833995,0.488755,0.32251,0.071445,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_gross_threshold,USD,200000,69520660826,1983690.08486,549639.499341,35212.265317,68497.6444844,185649.857283,1628486.40268,4276087.64365,7671808.95001,0,0,0,0.854665,0.523155,0.354265,0.083905,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_required_surcharge,USD_internal_threshold_component,200000,69520660826,257908.049714,71692.1086097,1325.35168701,8078.20286412,24213.9418023,212411.269915,557750.562215,1000341.02794,0,0,0,0.41839,0.11261,0.05003,0.003835,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_surcharge_inflow,USD_internal_transfer,200000,69520660826,1107.49888595,316.447891557,14.9117810697,65.2911372885,132.713520429,918.99137053,2407.78828116,4303.58458532,0,0,0,0.00012,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_bonus_liability_locked,USD_internal_liability,200000,69520660826,1310.18152915,559.216805679,131.0331685,170.46607068,280.566458863,1066.53310336,2676.60700266,4755.31064714,0,0,0,2.5e-05,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_bonus_liability_released,USD_internal_liability,200000,69520660826,475.018171363,133.047238291,17.4351143591,29.984983326,55.9544321575,388.785077066,1030.76215461,1851.48623354,0,0,0,5e-06,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_bonus_paid,USD_internal_transfer,200000,69520660826,835.163357788,397.659411026,92.753643869,119.901311385,198.0413555,783.847288658,1639.33685493,2891.17468009,0.00058,0.00054,0.00058,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_reserve_cash,USD_reserve_state,200000,69520660826,1953.95539707,920.648088823,146.861643508,195.502218731,372.165666892,1979.47698367,3453.53681745,6165.1734291,0,0,0,0.00058,5e-06,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_free_reserve,USD_reserve_state,200000,69520660826,1953.95539707,920.648088823,146.861643508,195.502218731,372.165666892,1979.47698367,3453.53681745,6165.1734291,0,0,0,0.00058,5e-06,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520660826,248877.316835,88381.9621817,0,0,8527.0498877,324999.818025,739591.437016,1052142.10903,0.224215,0.224215,0.224215,0.47705,0.16827,0.05649,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_pledge_principal,USD,200000,69520660826,23854.5951567,10282.9157949,2348.69973997,3115.82585115,5179.77856696,19819.3094769,48712.3057104,86122.9463955,0,0,0,0.04115,0.002395,0.000345,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_returned_or_cancelled_principal,USD,200000,69520660826,15263.7341807,7331.59877534,1652.10425769,2188.37846305,3633.02085135,14446.8144686,29882.2318926,52450.4392527,0.00057,0.00054,0.00057,0.019475,0.000475,2e-05,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_incremental_funding_caused_by_bonus,USD,200000,69520660826,2.17393633154,0,0,0,0,0,1.81655389116,6.27098020841,0.84689,0.84689,0.84689,0,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,year_5_annual,dac_funding_lost_to_surcharge,USD,200000,69520660826,42632.5536338,7055.984558,15.9700379206,64.7562434096,975.622885332,30871.9847468,99216.55127,199742.10798,0,0,0,0.099275,0.01448,0.00275,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,gross_planned_principal,USD,200000,69520660826,4912100.42218,4511043.83188,1488741.75746,1935138.53706,2953628.16347,6486179.52067,8481089.83777,9703173.78938,0,0,0,1,0.99891,0.98535,0.428865,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,redirect_cleared_principal,USD,200000,69520660826,905705.372029,563718.549439,48633.8886102,89218.1296782,224771.500426,1228922.41231,2186730.82871,2939784.58705,0,0,0,0.886905,0.538175,0.314265,0.007025,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,redirect_settled_principal,USD,200000,69520660826,872094.64444,540798.071483,46598.7835749,85395.1715052,215548.106566,1181534.22325,2107962.91877,2841280.9201,0,0,0,0.881595,0.52505,0.301425,0.006045,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,redirect_matcher_addon_cash,USD,200000,69520660826,102356.434472,48495.1929624,2632.51523737,5248.42222639,15987.4598953,127405.732487,264978.756692,386996.347881,0,0,0,0.310255,0.027815,0.002625,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,redirect_payment_settlement_loss,USD,200000,69520660826,37420.0981749,14649.0340281,851.706076491,1687.5689667,4923.24075512,40279.1114126,92389.5504259,147610.901,0,0,0,0.089715,0.003505,0.000355,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,new_cash,USD,200000,69520660826,69961.5631118,30994.5957782,2313.35333968,4197.08316616,11076.9536135,81171.4327671,176608.622955,269810.481687,0,0,0,0.202705,0.01258,0.001195,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,rescued_cash,USD,200000,69520660826,730557.747057,450816.727792,38594.2753348,70676.6192624,178117.480601,986967.443331,1763246.86681,2385873.37472,0,0,0,0.855495,0.466585,0.24617,0.002555,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,within_high_impact_reallocation,USD,200000,69520660826,141536.897383,67040.8998528,4543.02083877,8698.3937991,23922.4501515,168260.15482,355998.092759,533258.420379,0,0,0,0.388425,0.0567,0.011145,5e-06,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,cause_directed_cash,USD,200000,69520660826,1019573.59355,635078.516765,63702.277271,109980.470604,260790.712041,1371269.59436,2448145.97602,3301505.38109,0,0,0,0.91059,0.57636,0.3509,0.01226,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,personal_income_transfers,USD,200000,69520660826,16736.7333594,4707.44149233,131.619731999,313.410597007,1195.47099559,15951.7527993,42722.9469212,72519.3217677,0,0,0,0.02956,0.000415,5e-06,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,donation_displacement,USD,200000,69520660826,17598.3635235,7046.64035057,523.194530931,948.066834746,2493.42792893,19047.427928,43442.4594567,69101.6147868,0,0,0,0.02582,0.00016,1.5e-05,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,timing_only_shifts,USD,200000,69520660826,4741.57919124,1370.56281621,0,0,221.837178547,4772.30034925,12370.9062902,20597.5169673,0.16072,0.16072,0.16072,0.001275,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,unmatched_fallback_cash,USD,200000,69520660826,4006395.05015,3674834.34305,1250409.10526,1616105.52904,2429191.5889,5242928.33845,6887525.79079,7918677.15196,0,0,0,1,0.99799,0.974915,0.281515,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,processor_fees,USD,200000,69520660826,30382.4648807,17692.9508499,1684.31157043,2917.73849688,7105.78088993,39531.2253378,73783.7749401,102662.456569,0,0,0,0.053195,1e-05,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,refund_losses,USD,200000,69520660826,814.438790241,184.471416736,9.81781255786,19.0629567217,56.715366987,607.356503081,1745.63982934,3235.19818914,0,0,0,0.00012,0,0,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,chargeback_losses,USD,200000,69520660826,450.300102418,93.281476976,4.5261943257,8.86057962434,27.2552246007,316.914740568,935.920325922,1779.14883544,0,0,0,2e-05,0,0,0,prior_driven_synthetic_not_empirical
