scenario,forecast_basis,year,metric,unit,draws,seed,mean,median,p05,p10,p90,p95,probability_positive
strong_network_repeat,probability_weighted,2,dac_required_surcharge,USD_internal_threshold_component,200000,69530760848,47970.238188,4791.2321262,50.1068132802,112.782553572,101088.199458,197889.942761,1
strong_network_repeat,probability_weighted,2,dac_reserve_cash,USD_reserve_state,200000,69530760848,1777.14290353,2087.27605721,343.45858802,402.285312727,2500,2500,1
strong_network_repeat,probability_weighted,2,dac_returned_or_cancelled_principal,USD,200000,69530760848,9469.01875928,5368.74160606,0,0,27018.2663484,30325.4572088,0.816495
strong_network_repeat,probability_weighted,2,dac_surcharge_inflow,USD_internal_transfer,200000,69530760848,251.232234648,49.4557345461,0,0,545.423843058,960.640117899,0.818905
strong_network_repeat,probability_weighted,2,lapsed_dac_projects,projects,200000,69530760848,59.0779554105,26.5892659734,1.4612246725,3.02937863093,142.951520032,219.591908201,1
strong_network_repeat,probability_weighted,2,successful_dac_projects,projects,200000,69530760848,0.770453009663,0.204149334084,0,0,1.31037568561,2.37812168749,0.818905
strong_network_repeat,probability_weighted,3,_gross_threshold,USD,200000,69530760848,733870.285316,143267.543445,4222.0811847,9503.01891181,1531229.6412,2916696.3837,1
strong_network_repeat,probability_weighted,3,_project_target,USD,200000,69530760848,652825.505204,127597.526972,4139.29527912,9316.68520765,1361006.4125,2593625.7712,1
strong_network_repeat,probability_weighted,3,_reserve_capacity_probability,indicator,200000,69530760848,0.408685,0,0,0,1,1,0.408685
strong_network_repeat,probability_weighted,3,_reserve_exhaustion_probability,indicator,200000,69530760848,0,0,0,0,0,0,0
strong_network_repeat,probability_weighted,3,_surcharge_rate,proportion,200000,69530760848,0.0913676753168,0.120204522195,0.02,0.02,0.15,0.15,1
strong_network_repeat,probability_weighted,3,dac_bonus_liability_locked,USD_internal_liability,200000,69530760848,606.501438178,387.425586539,0,0,1325.26464682,1637.72443173,0.818905
strong_network_repeat,probability_weighted,3,dac_bonus_liability_released,USD_internal_liability,200000,69530760848,170.269949803,57.2453724435,0,0,349.830400393,690.485037486,0.818905
strong_network_repeat,probability_weighted,3,dac_bonus_paid,USD_internal_transfer,200000,69530760848,436.231488376,281.239564872,0,0,1108.10662188,1290.74032953,0.81856
strong_network_repeat,probability_weighted,3,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530760848,81550.6064867,0,0,0,273619.587789,457508.995881,0.408685
strong_network_repeat,probability_weighted,3,dac_free_reserve,USD_reserve_state,200000,69530760848,1707.43710503,1799.17363431,226.410903886,280.194731824,2500,2500,1
strong_network_repeat,probability_weighted,3,dac_funding_lost_to_surcharge,USD,200000,69530760848,16382.0510197,260.577394395,0,0,35870.020295,81649.2453379,0.818905
strong_network_repeat,probability_weighted,3,dac_gross_threshold,USD,200000,69530760848,733870.285316,143267.543445,4222.0811847,9503.01891181,1531229.6412,2916696.3837,1
strong_network_repeat,probability_weighted,3,dac_incremental_funding_caused_by_bonus,USD,200000,69530760848,8.44669560109,0,0,0,10.1046923928,26.9601565789,0.30149
strong_network_repeat,probability_weighted,3,dac_pledge_principal,USD,200000,69530760848,11106.5023441,7076.84087546,0,0,24264.4469854,30751.0744595,0.818905
strong_network_repeat,probability_weighted,3,dac_project_funding,USD,200000,69530760848,2721.39299479,919.205341787,0,0,5592.25658692,10988.9124105,0.818905
strong_network_repeat,probability_weighted,3,dac_project_target,USD,200000,69530760848,652825.505204,127597.526972,4139.29527912,9316.68520765,1361006.4125,2593625.7712,1
strong_network_repeat,probability_weighted,3,dac_required_surcharge,USD_internal_threshold_component,200000,69530760848,81044.7801118,12997.3320849,82.7859055824,186.333704153,168949.932572,329328.10177,1
strong_network_repeat,probability_weighted,3,dac_reserve_cash,USD_reserve_state,200000,69530760848,1707.43710503,1799.17363431,226.410903886,280.194731824,2500,2500,1
strong_network_repeat,probability_weighted,3,dac_returned_or_cancelled_principal,USD,200000,69530760848,8018.58365945,5123.15679214,0,0,20246.7498251,23853.6424601,0.818585
strong_network_repeat,probability_weighted,3,dac_surcharge_inflow,USD_internal_transfer,200000,69530760848,366.525689872,116.932319185,0,0,760.536789122,1445.40253423,0.818905
strong_network_repeat,probability_weighted,3,lapsed_dac_projects,projects,200000,69530760848,98.0666564049,44.4456500758,2.43088589726,5.0527153922,237.044086602,363.488865408,1
strong_network_repeat,probability_weighted,3,successful_dac_projects,projects,200000,69530760848,0.832203923521,0.259675309546,0,0,1.43383370328,2.37098185475,0.818905
strong_network_repeat,probability_weighted,4,_gross_threshold,USD,200000,69530760848,1025674.89307,200479.729408,5896.17897045,13270.2143167,2139230.20971,4074390.49146,1
strong_network_repeat,probability_weighted,4,_project_target,USD,200000,69530760848,911785.217275,178212.370814,5780.56761809,13010.014036,1900710.5132,3622177.90799,1
strong_network_repeat,probability_weighted,4,_reserve_capacity_probability,indicator,200000,69530760848,0.478805,0,0,0,1,1,0.478805
strong_network_repeat,probability_weighted,4,_reserve_exhaustion_probability,indicator,200000,69530760848,0,0,0,0,0,0,0
strong_network_repeat,probability_weighted,4,_surcharge_rate,proportion,200000,69530760848,0.0988968145466,0.15,0.02,0.02,0.15,0.15,1
strong_network_repeat,probability_weighted,4,dac_bonus_liability_locked,USD_internal_liability,200000,69530760848,675.818598702,325.70792751,0,0,1224.44838351,2175.81835731,0.818905
strong_network_repeat,probability_weighted,4,dac_bonus_liability_released,USD_internal_liability,200000,69530760848,220.974170193,54.3195204823,0,0,461.318218897,920.550836115,0.818905
strong_network_repeat,probability_weighted,4,dac_bonus_paid,USD_internal_transfer,200000,69530760848,454.844428509,238.255792236,0,0,969.030562173,1267.02130073,0.818575
strong_network_repeat,probability_weighted,4,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530760848,116637.180549,0,0,0,379315.851786,632470.261181,0.478805
strong_network_repeat,probability_weighted,4,dac_free_reserve,USD_reserve_state,200000,69530760848,1746.39979606,1595.19744379,168.497992507,220.777942221,2500,2930.68819189,1
strong_network_repeat,probability_weighted,4,dac_funding_lost_to_surcharge,USD,200000,69530760848,22973.8404175,606.225605063,0,0,49558.9767037,113086.959179,0.818905
strong_network_repeat,probability_weighted,4,dac_gross_threshold,USD,200000,69530760848,1025674.89307,200479.729408,5896.17897045,13270.2143167,2139230.20971,4074390.49146,1
strong_network_repeat,probability_weighted,4,dac_incremental_funding_caused_by_bonus,USD,200000,69530760848,5.24660852168,0,0,0,5.68799696558,15.3680991109,0.24743
strong_network_repeat,probability_weighted,4,dac_pledge_principal,USD,200000,69530760848,12348.5658056,6005.27772228,0,0,23041.2454986,39556.2694932,0.818905
strong_network_repeat,probability_weighted,4,dac_project_funding,USD,200000,69530760848,3510.07409122,873.583708426,0,0,7319.63629549,14530.1304315,0.818905
strong_network_repeat,probability_weighted,4,dac_project_target,USD,200000,69530760848,911785.217275,178212.370814,5780.56761809,13010.014036,1900710.5132,3622177.90799,1
strong_network_repeat,probability_weighted,4,dac_required_surcharge,USD_internal_threshold_component,200000,69530760848,113889.675795,18788.7722152,115.611352362,260.20028072,236184.321468,460578.61079,1
strong_network_repeat,probability_weighted,4,dac_reserve_cash,USD_reserve_state,200000,69530760848,1746.39979606,1595.19744379,168.497992507,220.777942221,2500,2930.68819189,1
strong_network_repeat,probability_weighted,4,dac_returned_or_cancelled_principal,USD,200000,69530760848,8344.68459488,4371.30618028,0,0,17789.6574722,23641.3143994,0.81859
strong_network_repeat,probability_weighted,4,dac_surcharge_inflow,USD_internal_transfer,200000,69530760848,493.807119542,119.543010119,0,0,1036.4949642,2005.50927842,0.818905
strong_network_repeat,probability_weighted,4,lapsed_dac_projects,projects,200000,69530760848,137.217485884,62.4685167372,3.44660982831,7.13618134928,331.34356369,507.799327986,1
strong_network_repeat,probability_weighted,4,successful_dac_projects,projects,200000,69530760848,0.91215212513,0.301185567022,0,0,1.63751719418,2.65375874132,0.818905
strong_network_repeat,probability_weighted,5,_gross_threshold,USD,200000,69530760848,1318544.84331,257816.842671,7577.73526096,17055.631809,2749552.52761,5237018.0175,1
strong_network_repeat,probability_weighted,5,_project_target,USD,200000,69530760848,1171932.55864,229015.513001,7429.15221663,16720.0671632,2442838.82244,4655827.32168,1
strong_network_repeat,probability_weighted,5,_reserve_capacity_probability,indicator,200000,69530760848,0.530615,1,0,0,1,1,0.530615
strong_network_repeat,probability_weighted,5,_reserve_exhaustion_probability,indicator,200000,69530760848,0,0,0,0,0,0,0
strong_network_repeat,probability_weighted,5,_surcharge_rate,proportion,200000,69530760848,0.104155540947,0.15,0.02,0.02,0.15,0.15,1
strong_network_repeat,probability_weighted,5,dac_bonus_liability_locked,USD_internal_liability,200000,69530760848,800.198536911,303.794654894,0,0,1523.9563959,2916.38146739,0.818905
strong_network_repeat,probability_weighted,5,dac_bonus_liability_released,USD_internal_liability,200000,69530760848,275.686499201,53.6763427416,0,0,580.184209393,1146.14462689,0.818905
strong_network_repeat,probability_weighted,5,dac_bonus_paid,USD_internal_transfer,200000,69530760848,524.51203771,221.450098592,0,0,956.72415966,1768.8303983,0.818575
strong_network_repeat,probability_weighted,5,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530760848,151003.139696,11307.8144641,0,0,484590.2437,808275.368387,0.530615
strong_network_repeat,probability_weighted,5,dac_free_reserve,USD_reserve_state,200000,69530760848,1849.19778772,1475.18278046,139.776315346,191.126193075,2500,3719.0304617,1
strong_network_repeat,probability_weighted,5,dac_funding_lost_to_surcharge,USD,200000,69530760848,29601.5435657,1255.78021559,0,0,63786.6199336,145289.143694,0.818905
strong_network_repeat,probability_weighted,5,dac_gross_threshold,USD,200000,69530760848,1318544.84331,257816.842671,7577.73526096,17055.631809,2749552.52761,5237018.0175,1
strong_network_repeat,probability_weighted,5,dac_incremental_funding_caused_by_bonus,USD,200000,69530760848,4.19985945479,0,0,0,3.33592557858,9.92323491432,0.20775
strong_network_repeat,probability_weighted,5,dac_pledge_principal,USD,200000,69530760848,14595.6007999,5601.80958635,0,0,27789.9861152,52944.9716391,0.818905
strong_network_repeat,probability_weighted,5,dac_project_funding,USD,200000,69530760848,4367.91277835,863.71055821,0,0,9168.32673624,18111.8260131,0.818905
strong_network_repeat,probability_weighted,5,dac_project_target,USD,200000,69530760848,1171932.55864,229015.513001,7429.15221663,16720.0671632,2442838.82244,4655827.32168,1
strong_network_repeat,probability_weighted,5,dac_required_surcharge,USD_internal_threshold_component,200000,69530760848,146612.284669,24288.6286427,148.583044333,334.732908136,303810.277281,592233.352984,1
strong_network_repeat,probability_weighted,5,dac_reserve_cash,USD_reserve_state,200000,69530760848,1849.19778772,1475.18278046,139.776315346,191.126193075,2500,3719.0304617,1
strong_network_repeat,probability_weighted,5,dac_returned_or_cancelled_principal,USD,200000,69530760848,9600.37799217,4075.52772968,0,0,18034.2884434,32212.1551732,0.81858
strong_network_repeat,probability_weighted,5,dac_surcharge_inflow,USD_internal_transfer,200000,69530760848,627.310029363,122.253590832,0,0,1323.37578588,2585.19064543,0.818905
strong_network_repeat,probability_weighted,5,lapsed_dac_projects,projects,200000,69530760848,176.51450046,80.5775766052,4.47974964212,9.22826268311,425.876565355,652.616781184,1
strong_network_repeat,probability_weighted,5,successful_dac_projects,projects,200000,69530760848,1.02559943724,0.340363165128,0,0,1.89882218474,3.03987442728,0.818905
reserve_constrained_dacs,conditional,1,_gross_threshold,USD,200000,69520860832,542533.368584,149743.185865,9532.74333121,17044.055923,1163130.52625,2099195.45262,1
reserve_constrained_dacs,conditional,1,_project_target,USD,200000,69520860832,473685.258803,130697.814806,9345.82679531,16709.858748,1014388.46647,1830147.93257,1
reserve_constrained_dacs,conditional,1,_reserve_capacity_probability,indicator,200000,69520860832,0.41061,0,0,0,1,1,0.41061
reserve_constrained_dacs,conditional,1,_reserve_exhaustion_probability,indicator,200000,69520860832,0,0,0,0,0,0,0
reserve_constrained_dacs,conditional,1,_surcharge_rate,proportion,200000,69520860832,0.11851556131,0.15,0.02,0.02,0.15,0.15,1
reserve_constrained_dacs,conditional,1,dac_bonus_liability_locked,USD_internal_liability,200000,69520860832,1504.35065253,1698.98928766,63.7424284669,134.784767006,2500,2500,1
reserve_constrained_dacs,conditional,1,dac_bonus_liability_released,USD_internal_liability,200000,69520860832,203.611616034,147.160411921,5.89281386361,12.1027110497,415.964666317,679.693349777,1
reserve_constrained_dacs,conditional,1,dac_bonus_paid,USD_internal_transfer,200000,69520860832,1300.73903649,1372.03875196,48.7470249975,111.939890963,2326.06146863,2335.42827073,0.99385
reserve_constrained_dacs,conditional,1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520860832,25059.1564608,0,0,0,89156.8075674,128781.453013,0.41061
reserve_constrained_dacs,conditional,1,dac_free_reserve,USD_reserve_state,200000,69520860832,1568.22066964,1582.38950659,478.285926277,516.40215737,2437.56828984,2486.44744529,1
reserve_constrained_dacs,conditional,1,dac_funding_lost_to_surcharge,USD,200000,69520860832,4478.25921536,586.968540178,1.7806285197,6.47349588298,10061.7129042,20337.8054499,1
reserve_constrained_dacs,conditional,1,dac_gross_threshold,USD,200000,69520860832,542533.368584,149743.185865,9532.74333121,17044.055923,1163130.52625,2099195.45262,1
reserve_constrained_dacs,conditional,1,dac_incremental_funding_caused_by_bonus,USD,200000,69520860832,12.3722353833,0,0,0,22.2387144065,50.1428219661,0.415665
reserve_constrained_dacs,conditional,1,dac_pledge_principal,USD,200000,69520860832,22540.7654242,25656.6668634,990.313074074,2090.65641165,39537.674787,42739.0709483,1
reserve_constrained_dacs,conditional,1,dac_project_funding,USD,200000,69520860832,2658.91776675,1906.69071166,90.1315010211,179.749571499,5434.38538441,8833.44191979,1
reserve_constrained_dacs,conditional,1,dac_project_target,USD,200000,69520860832,473685.258803,130697.814806,9345.82679531,16709.858748,1014388.46647,1830147.93257,1
reserve_constrained_dacs,conditional,1,dac_required_surcharge,USD_internal_threshold_component,200000,69520860832,68848.109782,18738.0966861,186.916535906,334.19717496,148270.222977,269303.935642,1
reserve_constrained_dacs,conditional,1,dac_reserve_cash,USD_reserve_state,200000,69520860832,1568.22066964,1582.38950659,478.285926277,516.40215737,2437.56828984,2486.44744529,1
reserve_constrained_dacs,conditional,1,dac_returned_or_cancelled_principal,USD,200000,69520860832,19512.8879513,20587.4790918,759.643411592,1724.07033746,35456.8015762,38359.5987353,0.993985
reserve_constrained_dacs,conditional,1,dac_surcharge_inflow,USD_internal_transfer,200000,69520860832,368.959706134,256.48827075,1.80287437087,4.14558947655,764.224297943,1234.10801077,1
reserve_constrained_dacs,conditional,1,lapsed_dac_projects,projects,200000,69520860832,71.3707320628,42.9576619785,7.96896911508,11.5923333475,156.338609002,226.594669245,1
reserve_constrained_dacs,conditional,1,successful_dac_projects,projects,200000,69520860832,0.835809504055,0.421175511234,0.067126563491,0.103223212102,1.55551940714,2.41715588843,1
reserve_constrained_dacs,conditional,2,_gross_threshold,USD,200000,69520860832,1550077.82517,427743.912008,27459.76933,54075.9380688,3320111.56435,5990214.96392,1
reserve_constrained_dacs,conditional,2,_project_target,USD,200000,69520860832,1348181.12121,371986.088293,26599.660879,47558.8287443,2887105.63535,5208882.57732,1
reserve_constrained_dacs,conditional,2,_reserve_capacity_probability,indicator,200000,69520860832,0.674255,1,0,0,1,1,0.674255
reserve_constrained_dacs,conditional,2,_reserve_exhaustion_probability,indicator,200000,69520860832,0,0,0,0,0,0,0
reserve_constrained_dacs,conditional,2,_surcharge_rate,proportion,200000,69520860832,0.140294890089,0.15,0.027902942513,0.145544357668,0.15,0.15,1
reserve_constrained_dacs,conditional,2,dac_bonus_liability_locked,USD_internal_liability,200000,69520860832,1070.79433341,853.529626781,164.4543777,342.556284617,1851.42274201,2072.47416542,1
reserve_constrained_dacs,conditional,2,dac_bonus_liability_released,USD_internal_liability,200000,69520860832,419.276374808,150.087402545,16.8943323721,32.5413501011,928.477438135,1662.12514214,1
reserve_constrained_dacs,conditional,2,dac_bonus_paid,USD_internal_transfer,200000,69520860832,651.517958606,399.007696724,75.8143522388,135.082877181,1560.73052396,1682.33014519,0.98693
reserve_constrained_dacs,conditional,2,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520860832,119313.842956,53439.1841553,0,0,342039.367574,452498.825954,0.674255
reserve_constrained_dacs,conditional,2,dac_free_reserve,USD_reserve_state,200000,69520860832,1721.71102583,1128.83730704,306.045387497,347.467222259,2724.14907775,4859.03839546,1
reserve_constrained_dacs,conditional,2,dac_funding_lost_to_surcharge,USD,200000,69520860832,15218.1320585,3970.51668031,12.4086555636,48.4184500737,34480.1393568,66474.0401923,1
reserve_constrained_dacs,conditional,2,dac_gross_threshold,USD,200000,69520860832,1550077.82517,427743.912008,27459.76933,54075.9380688,3320111.56435,5990214.96392,1
reserve_constrained_dacs,conditional,2,dac_incremental_funding_caused_by_bonus,USD,200000,69520860832,3.73978046568,0,0,0,6.39494765749,15.5292722049,0.231365
reserve_constrained_dacs,conditional,2,dac_pledge_principal,USD,200000,69520860832,16193.4982412,12899.5349236,2557.23903399,5298.27691875,28678.5491558,33711.7730614,1
reserve_constrained_dacs,conditional,2,dac_project_funding,USD,200000,69520860832,5413.2298362,1994.54826648,242.761389305,444.410218475,11993.9995693,21418.1567558,1
reserve_constrained_dacs,conditional,2,dac_project_target,USD,200000,69520860832,1348181.12121,371986.088293,26599.660879,47558.8287443,2887105.63535,5208882.57732,1
reserve_constrained_dacs,conditional,2,dac_required_surcharge,USD_internal_threshold_component,200000,69520860832,201896.703968,55777.3949091,745.039589748,6745.53998522,432824.811859,781177.514879,1
reserve_constrained_dacs,conditional,2,dac_reserve_cash,USD_reserve_state,200000,69520860832,1721.71102583,1128.83730704,306.045387497,347.467222259,2724.14907775,4859.03839546,1
reserve_constrained_dacs,conditional,2,dac_returned_or_cancelled_principal,USD,200000,69520860832,9975.26009023,6289.41280851,1119.37427362,1915.45506092,23370.8817227,26092.5859666,0.98727
reserve_constrained_dacs,conditional,2,dac_surcharge_inflow,USD_internal_transfer,200000,69520860832,805.008314793,296.91036323,11.4130818074,55.8311237054,1782.01532853,3198.89826173,1
reserve_constrained_dacs,conditional,2,lapsed_dac_projects,projects,200000,69520860832,204.316051459,123.535536701,23.1819029025,33.6278987927,446.406234426,646.436991651,1
reserve_constrained_dacs,conditional,2,successful_dac_projects,projects,200000,69520860832,1.19487453905,0.743494308893,0.164139252102,0.232965440991,2.33326279785,3.32347801836,1
reserve_constrained_dacs,conditional,3,_gross_threshold,USD,200000,69520860832,2550161.8286,705265.516048,49752.120943,90160.1257124,5473796.22486,9875759.80538,1
reserve_constrained_dacs,conditional,3,_project_target,USD,200000,69520860832,2222676.98361,613274.36178,43853.4949626,78407.7987407,4759822.80422,8587617.22207,1
reserve_constrained_dacs,conditional,3,_reserve_capacity_probability,indicator,200000,69520860832,0.784335,1,0,0,1,1,0.784335
reserve_constrained_dacs,conditional,3,_reserve_exhaustion_probability,indicator,200000,69520860832,0,0,0,0,0,0,0
reserve_constrained_dacs,conditional,3,_surcharge_rate,proportion,200000,69520860832,0.145127881832,0.15,0.137212138477,0.15,0.15,0.15,1
reserve_constrained_dacs,conditional,3,dac_bonus_liability_locked,USD_internal_liability,200000,69520860832,1406.09531354,746.647509866,244.249898695,297.869222823,2708.4735425,4838.61832651,1
reserve_constrained_dacs,conditional,3,dac_bonus_liability_released,USD_internal_liability,200000,69520860832,693.970152071,201.846489128,26.8078412838,49.8545354661,1539.08595114,2786.43086295,1
reserve_constrained_dacs,conditional,3,dac_bonus_paid,USD_internal_transfer,200000,69520860832,712.125161472,430.246368192,143.245235576,176.850244561,1331.10892882,1981.62676164,0.9972
reserve_constrained_dacs,conditional,3,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520860832,201711.540916,106349.273929,0,0,552070.942955,732151.893145,0.784335
reserve_constrained_dacs,conditional,3,dac_free_reserve,USD_reserve_state,200000,69520860832,2331.6663036,1135.65892228,218.665827358,275.629687472,4520.14414187,8143.71990934,1
reserve_constrained_dacs,conditional,3,dac_funding_lost_to_surcharge,USD,200000,69520860832,24663.963148,6817.65151563,32.0377756007,106.043634795,54686.2898664,104204.546117,1
reserve_constrained_dacs,conditional,3,dac_gross_threshold,USD,200000,69520860832,2550161.8286,705265.516048,49752.120943,90160.1257124,5473796.22486,9875759.80538,1
reserve_constrained_dacs,conditional,3,dac_incremental_funding_caused_by_bonus,USD,200000,69520860832,1.3881180554,0,0,0,1.70713683531,6.54085069587,0.146105
reserve_constrained_dacs,conditional,3,dac_pledge_principal,USD,200000,69520860832,21086.9493558,11317.2511739,3474.72199481,4310.34180184,40406.1603857,72000.7764959,1
reserve_constrained_dacs,conditional,3,dac_project_funding,USD,200000,69520860832,8944.01082885,2662.66914069,368.473497819,652.956018312,19864.2643511,35794.366684,1
reserve_constrained_dacs,conditional,3,dac_project_target,USD,200000,69520860832,2222676.98361,613274.36178,43853.4949626,78407.7987407,4759822.80422,8587617.22207,1
reserve_constrained_dacs,conditional,3,dac_required_surcharge,USD_internal_threshold_component,200000,69520860832,327484.844984,91991.1542671,6144.35928909,11759.8493825,713744.54852,1285737.66208,1
reserve_constrained_dacs,conditional,3,dac_reserve_cash,USD_reserve_state,200000,69520860832,2331.6663036,1135.65892228,218.665827358,275.629687472,4520.14414187,8143.71990934,1
reserve_constrained_dacs,conditional,3,dac_returned_or_cancelled_principal,USD,200000,69520860832,10820.8580878,6574.71860255,2027.37031659,2553.971664,20844.4511331,29798.5654571,0.997245
reserve_constrained_dacs,conditional,3,dac_surcharge_inflow,USD_internal_transfer,200000,69520860832,1322.08043924,398.229087775,47.6061941777,95.587307184,2974.39553173,5350.80979053,1
reserve_constrained_dacs,conditional,3,lapsed_dac_projects,projects,200000,69520860832,337.211112232,204.145861103,38.5702392017,55.8101490453,736.1219249,1065.7256846,1
reserve_constrained_dacs,conditional,3,successful_dac_projects,projects,200000,69520860832,1.60419819714,1.00961543594,0.231892038478,0.322095185578,3.2921509188,4.73328695041,1
reserve_constrained_dacs,conditional,4,_gross_threshold,USD,200000,69520860832,3536748.79198,982747.030558,70273.4284032,125645.284048,7627283.32351,13759177.7221,1
reserve_constrained_dacs,conditional,4,_project_target,USD,200000,69520860832,3097172.84602,854562.635268,61107.3290462,109256.768737,6632539.9731,11966351.8668,1
reserve_constrained_dacs,conditional,4,_reserve_capacity_probability,indicator,200000,69520860832,0.844415,1,0,0,1,1,0.844415
reserve_constrained_dacs,conditional,4,_reserve_exhaustion_probability,indicator,200000,69520860832,0,0,0,0,0,0,0
reserve_constrained_dacs,conditional,4,_surcharge_rate,proportion,200000,69520860832,0.146937631542,0.15,0.15,0.15,0.15,0.15,1
reserve_constrained_dacs,conditional,4,dac_bonus_liability_locked,USD_internal_liability,200000,69520860832,2076.39385574,803.606092683,183.53223281,237.364211387,4513.05031279,8097.06191248,1
reserve_constrained_dacs,conditional,4,dac_bonus_liability_released,USD_internal_liability,200000,69520860832,981.540711576,275.830779605,35.2381514947,51.952523197,2162.91839389,3915.76677262,1
reserve_constrained_dacs,conditional,4,dac_bonus_paid,USD_internal_transfer,200000,69520860832,1094.85314416,499.769385304,114.318700458,147.559082656,2310.14343209,4093.95919658,0.998435
reserve_constrained_dacs,conditional,4,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520860832,279374.961172,145762.273792,0,0,757783.886195,1007599.82116,0.844415
reserve_constrained_dacs,conditional,4,dac_free_reserve,USD_reserve_state,200000,69520860832,3059.51323305,1233.38569269,190.795972749,258.5865898,6354.05687907,11454.8956469,1
reserve_constrained_dacs,conditional,4,dac_funding_lost_to_surcharge,USD,200000,69520860832,34086.9677951,9354.84011614,53.0737173328,194.628255629,75252.4203228,143545.612682,1
reserve_constrained_dacs,conditional,4,dac_gross_threshold,USD,200000,69520860832,3536748.79198,982747.030558,70273.4284032,125645.284048,7627283.32351,13759177.7221,1
reserve_constrained_dacs,conditional,4,dac_incremental_funding_caused_by_bonus,USD,200000,69520860832,0.698950369685,0,0,0,0,3.00192433296,0.099965
reserve_constrained_dacs,conditional,4,dac_pledge_principal,USD,200000,69520860832,30974.5627539,12209.495484,2714.82499341,3548.54247324,67238.6129104,120510.827403,1
reserve_constrained_dacs,conditional,4,dac_project_funding,USD,200000,69520860832,12678.9993005,3628.19660837,465.620074419,691.255426638,27909.2199887,50321.9964384,1
reserve_constrained_dacs,conditional,4,dac_project_target,USD,200000,69520860832,3097172.84602,854562.635268,61107.3290462,109256.768737,6632539.9731,11966351.8668,1
reserve_constrained_dacs,conditional,4,dac_required_surcharge,USD_internal_threshold_component,200000,69520860832,439575.945962,128184.39529,9165.351043,16386.9080946,993881.601529,1780936.37287,1
reserve_constrained_dacs,conditional,4,dac_reserve_cash,USD_reserve_state,200000,69520860832,3059.51323305,1233.38569269,190.795972749,258.5865898,6354.05687907,11454.8956469,1
reserve_constrained_dacs,conditional,4,dac_returned_or_cancelled_principal,USD,200000,69520860832,16472.8633798,7587.01961834,1666.6552236,2189.69624796,34641.8526433,61192.7990046,0.998465
reserve_constrained_dacs,conditional,4,dac_surcharge_inflow,USD_internal_transfer,200000,69520860832,1822.70007361,543.586481938,67.9716473298,102.903554456,4178.1160373,7465.99503404,1
reserve_constrained_dacs,conditional,4,lapsed_dac_projects,projects,200000,69520860832,470.02001695,284.655911293,53.9371271779,78.0353452543,1025.70990427,1485.02559341,1
reserve_constrained_dacs,conditional,4,successful_dac_projects,projects,200000,69520860832,2.09967791037,1.2999328072,0.292973958779,0.404980332388,4.43422504508,6.39808292408,1
reserve_constrained_dacs,conditional,5,_gross_threshold,USD,200000,69520860832,4517785.53866,1260228.54507,90115.3375994,161121.599543,9780869.20309,17646849.4883,1
reserve_constrained_dacs,conditional,5,_project_target,USD,200000,69520860832,3971668.70842,1095850.90876,78361.1631299,140105.738733,8505257.14197,15345086.5116,1
reserve_constrained_dacs,conditional,5,_reserve_capacity_probability,indicator,200000,69520860832,0.88248,1,0,0,1,1,0.88248
reserve_constrained_dacs,conditional,5,_reserve_exhaustion_probability,indicator,200000,69520860832,0,0,0,0,0,0,0
reserve_constrained_dacs,conditional,5,_surcharge_rate,proportion,200000,69520860832,0.147832754227,0.15,0.15,0.15,0.15,0.15,1
reserve_constrained_dacs,conditional,5,dac_bonus_liability_locked,USD_internal_liability,200000,69520860832,2804.33890227,902.459720997,164.390265595,224.387187505,6340.09350609,11355.7630619,1
reserve_constrained_dacs,conditional,5,dac_bonus_liability_released,USD_internal_liability,200000,69520860832,1262.59870124,353.796563439,37.0699031256,55.4888501797,2788.27567578,5045.6886349,1
reserve_constrained_dacs,conditional,5,dac_bonus_paid,USD_internal_transfer,200000,69520860832,1541.74020103,581.965171622,103.14926672,141.392326063,3493.57476774,6179.04615955,0.99864
reserve_constrained_dacs,conditional,5,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520860832,356194.632203,184111.143182,0,0,964127.809521,1283048.26673,0.88248
reserve_constrained_dacs,conditional,5,dac_free_reserve,USD_reserve_state,200000,69520860832,3810.78484672,1374.27328789,183.120109142,264.222680517,8191.61175178,14764.4932001,1
reserve_constrained_dacs,conditional,5,dac_funding_lost_to_surcharge,USD,200000,69520860832,43599.4639496,11868.9937913,83.1740098411,345.353695301,96275.6306888,183634.363127,1
reserve_constrained_dacs,conditional,5,dac_gross_threshold,USD,200000,69520860832,4517785.53866,1260228.54507,90115.3375994,161121.599543,9780869.20309,17646849.4883,1
reserve_constrained_dacs,conditional,5,dac_incremental_funding_caused_by_bonus,USD,200000,69520860832,0.405742662416,0,0,0,0,1.20146583813,0.072365
reserve_constrained_dacs,conditional,5,dac_pledge_principal,USD,200000,69520860832,41756.0713024,13735.8960394,2470.52152101,3393.04154686,94467.2111335,169084.253456,1
